Address	Function	Instruction
.rdata:000000014B26ADD8		aInteracteechar db 'InteracteeCharacter',0 ; DATA XREF: .rdata:off_14B26AB60↑o
.rdata:000000014B26AE48		                dq offset aUchildcharacte_4 ; "UChildCharacterComponent"
.rdata:000000014B26AE60		                text "UTF-16LE", 'UChildCharacterComponent',0
.rdata:000000014B26D480		off_14B26D480   dq offset aCharacterguid_1 ; DATA XREF: .rdata:off_14B26D540↓o
.rdata:000000014B26D540		                                        ; "CharacterGuid"
.rdata:000000014B26D558		aIscharactersie db 'IsCharacterSiegeingNode',0
.rdata:000000014B270080		off_14B270080   dq offset aCharacterguid_1 ; DATA XREF: .rdata:000000014B2701B8↓o
.rdata:000000014B2701B8		                dq offset off_14B270080 ; "CharacterGuid"
.rdata:000000014B272840		                dq offset aOnrepChildchar ; "OnRep_ChildCharacter"
.rdata:000000014B272850		aChildcharacter:                        ; DATA XREF: sub_1459A2160+46↑o
.rdata:000000014B274270		                dq offset aIscharactersie ; "IsCharacterSiegeingNode"
.rdata:000000014B2A5B40		                                        ; "PlayerCharacter"
.rdata:000000014B2A5BC0		                                        ; "PlayerCharacter"
.rdata:000000014B2A5BD0		aPlayercharacte_19 db 'PlayerCharacter',0 ; DATA XREF: .rdata:off_14B2A5B40↑o
.rdata:000000014B2AD2E0		off_14B2AD2E0   dq offset aCharactercreat_34 ; DATA XREF: .rdata:off_14B2AD4A0↓o
.rdata:000000014B2AD320		off_14B2AD320   dq offset aCharacterselec_1 ; DATA XREF: .rdata:000000014B2AD4A8↓o
.rdata:000000014B2AD4A0		                                        ; "CharacterCreateInfo"
.rdata:000000014B2AD4A8		                dq offset off_14B2AD320 ; "CharacterSelectInfo"
.rdata:000000014B2AD530		aCharactercreat_34 db 'CharacterCreateInfo',0 ; DATA XREF: .rdata:off_14B2AD2E0↑o
.rdata:000000014B2AD548		aCharacterselec_1 db 'CharacterSelectInfo',0 ; DATA XREF: .rdata:off_14B2AD320↑o
.rdata:000000014B2AD598		                dq offset aUcsCharacteren ; "UCS_CharacterEntry"
.rdata:000000014B2AD5B0		aUcsCharacteren:                        ; DATA XREF: .rdata:000000014B2AD598↑o
.rdata:000000014B2AF4E8		aHandlecharacte_11 db 'HandleCharacterBaseButtonSelected',0
.rdata:000000014B2AF598		aHandlecharacte_12 db 'HandleCharacterButtonDoubleClicked',0
.rdata:000000014B2AF6A8		aHandlecharacte_13 db 'HandleCharacterButtonSelected',0
.rdata:000000014B2AF738		aHandlecharacte_14 db 'HandleCharacterHovered',0
.rdata:000000014B2AF980		aHandlecharacte_15 db 'HandleCharacterHoveredEnd',0
.rdata:000000014B2AFA40		aHandlecharacte_16 db 'HandleCharacterListDirty',0
.rdata:000000014B2AFB70		aHandlecharacte_17 db 'HandleCharacterSelected',0
.rdata:000000014B2AFBA8		aHandledeletech_1 db 'HandleDeleteCharacterButtonClicked',0
.rdata:000000014B2AFC30		aHandledeletech_2 db 'HandleDeleteCharacterResolved',0
.rdata:000000014B2B00E0		off_14B2B00E0   dq offset aCharacterentry_0 ; DATA XREF: .rdata:000000014B2B0C60↓o
.rdata:000000014B2B0170		off_14B2B0170   dq offset aCharacterselec_2 ; DATA XREF: .rdata:000000014B2B0C70↓o
.rdata:000000014B2B0270		off_14B2B0270   dq offset aCharacterselec_3 ; DATA XREF: .rdata:000000014B2B0C90↓o
.rdata:000000014B2B0330		                                        ; "DeleteCharacterButton"
.rdata:000000014B2B0570		off_14B2B0570   dq offset aCharactersbox ; DATA XREF: .rdata:000000014B2B0CF0↓o
.rdata:000000014B2B0670		                                        ; "DeleteCharacterTextBlock"
.rdata:000000014B2B0870		off_14B2B0870   dq offset aCharactersonse ; DATA XREF: .rdata:000000014B2B0D50↓o
.rdata:000000014B2B09C0		off_14B2B09C0   dq offset aCharacterbutto_0 ; DATA XREF: .rdata:000000014B2B0D68↓o
.rdata:000000014B2B0AC0		                                        ; "CachedCharacterDeleteGuid"
.rdata:000000014B2B0C60		                dq offset off_14B2B00E0 ; "CharacterEntryClass"
.rdata:000000014B2B0C70		                dq offset off_14B2B0170 ; "CharacterSelect"
.rdata:000000014B2B0C90		                dq offset off_14B2B0270 ; "CharacterSelectSizeBox"
.rdata:000000014B2B0CA8		                dq offset off_14B2B0330 ; "DeleteCharacterButton"
.rdata:000000014B2B0CF0		                dq offset off_14B2B0570 ; "CharactersBox"
.rdata:000000014B2B0D10		                dq offset off_14B2B0670 ; "DeleteCharacterTextBlock"
.rdata:000000014B2B0D50		                dq offset off_14B2B0870 ; "CharactersOnServerTextBlock"
.rdata:000000014B2B0D68		                dq offset off_14B2B09C0 ; "CharacterButtonGroup"
.rdata:000000014B2B0D88		                dq offset off_14B2B0AC0 ; "CachedCharacterDeleteGuid"
.rdata:000000014B2B0E08		                dq offset aHandlecharacte_11 ; "HandleCharacterBaseButtonSelected"
.rdata:000000014B2B0E18		                dq offset aHandlecharacte_12 ; "HandleCharacterButtonDoubleClicked"
.rdata:000000014B2B0E28		                dq offset aHandlecharacte_13 ; "HandleCharacterButtonSelected"
.rdata:000000014B2B0E38		                dq offset aHandlecharacte_14 ; "HandleCharacterHovered"
.rdata:000000014B2B0E48		                dq offset aHandlecharacte_15 ; "HandleCharacterHoveredEnd"
.rdata:000000014B2B0E58		                dq offset aHandlecharacte_16 ; "HandleCharacterListDirty"
.rdata:000000014B2B0E68		                dq offset aHandlecharacte_17 ; "HandleCharacterSelected"
.rdata:000000014B2B0E98		                dq offset aHandledeletech_1 ; "HandleDeleteCharacterButtonClicked"
.rdata:000000014B2B0EA8		                dq offset aHandledeletech_2 ; "HandleDeleteCharacterResolved"
.rdata:000000014B2B0FF8		aCharacterselec_2 db 'CharacterSelect',0 ; DATA XREF: .rdata:off_14B2B0170↑o
.rdata:000000014B2B1040		aCharacterselec_3 db 'CharacterSelectSizeBox',0
.rdata:000000014B2B1058		aDeletecharacte_2 db 'DeleteCharacterButton',0 ; DATA XREF: .rdata:off_14B2B0330↑o
.rdata:000000014B2B11C0		aCharactersonse db 'CharactersOnServerTextBlock',0
.rdata:000000014B2B11F0		aCharacterbutto_0 db 'CharacterButtonGroup',0 ; DATA XREF: .rdata:off_14B2B09C0↑o
.rdata:000000014B2B1218		aCachedcharacte_0 db 'CachedCharacterDeleteGuid',0
.rdata:000000014B2B3B48		aCsCharacterent:                        ; DATA XREF: sub_1459E1C20+46↑o
.rdata:000000014B2B4150		                dq offset aHandlecharacte_11 ; "HandleCharacterBaseButtonSelected"
.rdata:000000014B2B4160		                dq offset aHandlecharacte_12 ; "HandleCharacterButtonDoubleClicked"
.rdata:000000014B2B4170		                dq offset aHandlecharacte_13 ; "HandleCharacterButtonSelected"
.rdata:000000014B2B4180		                dq offset aHandlecharacte_14 ; "HandleCharacterHovered"
.rdata:000000014B2B4190		                dq offset aHandlecharacte_15 ; "HandleCharacterHoveredEnd"
.rdata:000000014B2B41A0		                dq offset aHandlecharacte_16 ; "HandleCharacterListDirty"
.rdata:000000014B2B41B0		                dq offset aHandlecharacte_17 ; "HandleCharacterSelected"
.rdata:000000014B2B41E0		                dq offset aHandledeletech_1 ; "HandleDeleteCharacterButtonClicked"
.rdata:000000014B2B41F0		                dq offset aHandledeletech_2 ; "HandleDeleteCharacterResolved"
.rdata:000000014B2B42B8		                text "UTF-16LE", 'Select a character.',0
.rdata:000000014B2B42E0		                text "UTF-16LE", 'Tooltip_DisabledPlayButton_SelectCharacter',0
.rdata:000000014B2B4390		                text "UTF-16LE", 'Waiting for character data validation...',0
.rdata:000000014B2B44C0		                text "UTF-16LE", 'Waiting for character data validation...',0
.rdata:000000014B2B5480		off_14B2B5480   dq offset aCharactersocke ; DATA XREF: .rdata:000000014B2B5638↓o
.rdata:000000014B2B5638		                dq offset off_14B2B5480 ; "CharacterSocketIndex"
.rdata:000000014B2B58E0		                dq offset aUcustomization ; "UCustomizationCharacterSocket"
.rdata:000000014B2B58F8		                text "UTF-16LE", 'UCustomizationCharacterSocket',0
.rdata:000000014B2B9030		                dq offset aUcustomization_0 ; "UCustomizationCharacterLighting"
.rdata:000000014B2B9050		                text "UTF-16LE", 'UCustomizationCharacterLighting',0
.rdata:000000014B2BB978		                dq offset aGetplayerchara ; "GetPlayerCharacter"
.rdata:000000014B2BF9E0		                text "UTF-16LE", 'CustomizationCharacterLighting',0
.rdata:000000014B2C0630		                text "UTF-16LE", 'CustomizationCharacterSocket',0
.rdata:000000014B2C1A30		                dq offset aGetplayerchara ; "GetPlayerCharacter"
.rdata:000000014B2CE0D0		off_14B2CE0D0   dq offset aCharacterguid_1 ; DATA XREF: .rdata:000000014B2CE6B0↓o
.rdata:000000014B2CE6B0		                dq offset off_14B2CE0D0 ; "CharacterGuid"
.rdata:000000014B2E9F60		off_14B2E9F60   dq offset aCharacterguid_1 ; DATA XREF: .rdata:000000014B2E9FE8↓o
.rdata:000000014B2E9FE8		                dq offset off_14B2E9F60 ; "CharacterGuid"
.rdata:000000014B2F20F0		                dq offset aEgameconstantA_40 ; "EGameConstant::APOC_STORM_CHARACTER_PRO"...
.rdata:000000014B2F26A0		                dq offset aEgameconstantA_131 ; "EGameConstant::ASHES_CHARACTER_CREATION"...
.rdata:000000014B2F2A90		                dq offset aEgameconstantA_194 ; "EGameConstant::ASHES_PLAYER_CHARACTER_N"...
.rdata:000000014B2F2AA0		                dq offset aEgameconstantA_195 ; "EGameConstant::ASHES_PLAYER_CHARACTER_N"...
.rdata:000000014B2F3300		aEgameconstantA_40 db 'EGameConstant::APOC_STORM_CHARACTER_PROCESS_INTERVAL',0
.rdata:000000014B2F4460		aEgameconstantA_131 db 'EGameConstant::ASHES_CHARACTER_CREATION_STARTING_SKILL_POINTS',0
.rdata:000000014B2F5198		aEgameconstantA_194 db 'EGameConstant::ASHES_PLAYER_CHARACTER_NAME_MIN',0
.rdata:000000014B2F51C8		aEgameconstantA_195 db 'EGameConstant::ASHES_PLAYER_CHARACTER_NAME_MAX',0
.rdata:000000014B2FAF60		off_14B2FAF60   dq offset aCharacterguid_1 ; DATA XREF: .rdata:000000014B2FAFE0↓o
.rdata:000000014B2FAFE0		                dq offset off_14B2FAF60 ; "CharacterGuid"
.rdata:000000014B308758		aHandlecharacte_18 db 'HandleCharacterMovement',0
.rdata:000000014B30A5C8		                dq offset aHandlecharacte_18 ; "HandleCharacterMovement"
.rdata:000000014B30EA40		                dq offset aHandlecharacte_18 ; "HandleCharacterMovement"
.rdata:000000014B31C750		                text "UTF-16LE", 'IgnoredCharacters',0
.rdata:000000014B31C778		                                        ; "IgnoredCharacterNames"
.rdata:000000014B31C7B0		                                        ; "IgnoredCharacterNames"
.rdata:000000014B31C7E8		                                        ; "IgnoredCharacterNames"
.rdata:000000014B31C7F0		                dq offset off_14B31C7B0 ; "IgnoredCharacterNames"
.rdata:000000014B31C7F8		aIgnoredcharact_1 db 'IgnoredCharacterNames',0 ; DATA XREF: .rdata:off_14B31C778↑o
.rdata:000000014B31C810		aIgnoredcharact_2 db 'IgnoredCharacters',0 ; DATA XREF: .rdata:off_14B31D3C0↓o
.rdata:000000014B31CAA0		aCharacterdata:                         ; DATA XREF: sub_145A2A400+18↑o
.rdata:000000014B31D3C0		                                        ; "IgnoredCharacters"
.rdata:000000014B31D5A0		                dq offset off_14B31D3C0 ; "IgnoredCharacters"
.rdata:000000014B31D7B0		aCharacterdata_0 db 'CharacterData',0   ; DATA XREF: .rdata:off_14B7B9050↓o
.rdata:000000014B31D910		                dq offset aIgnoredcharact ; "IgnoredCharacters"
.rdata:000000014B31D988		                dq offset aCharacterdata ; "CharacterData"
.rdata:000000014B328DF0		                                        ; "PlayerCharacterGuid"
.rdata:000000014B328F30		                                        ; "PlayerCharacterGuid"
.rdata:000000014B328F58		aPlayercharacte_20 db 'PlayerCharacterGuid',0 ; DATA XREF: .rdata:off_14B328DF0↑o
.rdata:000000014B32EBE0		aGamecharacterr:                        ; DATA XREF: sub_145A39C50+18↑o
.rdata:000000014B32F4D0		aGamecharacterr_0 db 'GameCharacterRenderingCombatSettings',0
.rdata:000000014B330E38		aHandledoeschar db 'HandleDoesCharacterNameExist',0
.rdata:000000014B331668		                dq offset aGamecharacterr ; "GameCharacterRenderingCombatSettings"
.rdata:000000014B332CA8		off_14B332CA8   dq offset aCharacterdoesn ; DATA XREF: .rdata:000000014B333368↓o
.rdata:000000014B332CE0		off_14B332CE0   dq offset aCharacterinfri ; DATA XREF: .rdata:000000014B333370↓o
.rdata:000000014B332D18		off_14B332D18   dq offset aCharacterinign ; DATA XREF: .rdata:000000014B333378↓o
.rdata:000000014B333368		                dq offset off_14B332CA8 ; "CharacterDoesNotExistFormat"
.rdata:000000014B333370		                dq offset off_14B332CE0 ; "CharacterInFriendsList"
.rdata:000000014B333378		                dq offset off_14B332D18 ; "CharacterInIgnoreList"
.rdata:000000014B333488		                dq offset aHandledoeschar ; "HandleDoesCharacterNameExist"
.rdata:000000014B333800		aCharacterdoesn db 'CharacterDoesNotExistFormat',0
.rdata:000000014B333820		aCharacterinfri db 'CharacterInFriendsList',0 ; DATA XREF: .rdata:off_14B332CE0↑o
.rdata:000000014B333838		aCharacterinign db 'CharacterInIgnoreList',0 ; DATA XREF: .rdata:off_14B332D18↑o
.rdata:000000014B3339E8		                dq offset aAfriendlytarge ; "AFriendlyTargetCharacter"
.rdata:000000014B333A10		                text "UTF-16LE", 'AFriendlyTargetCharacter',0
.rdata:000000014B335320		                                        ; "OwningCharacterGuid"
.rdata:000000014B335370		                dq offset off_14B335320 ; "OwningCharacterGuid"
.rdata:000000014B335868		aOwningcharacte_1 db 'OwningCharacterGuid',0 ; DATA XREF: .rdata:off_14B335320↑o
.rdata:000000014B335EC0		                dq offset aEfreeholdpurch_3 ; "EFreeholdPurchaseErrorType::CharacterAl"...
.rdata:000000014B335FA0		aEfreeholdpurch_3 db 'EFreeholdPurchaseErrorType::CharacterAlreadyOwns',0
.rdata:000000014B33C180		                text "UTF-16LE", 'FriendlyTargetCharacter',0
.rdata:000000014B33D460		                dq offset aHandledoeschar ; "HandleDoesCharacterNameExist"
.rdata:000000014B33D6D0		aCharacterNotFo:                        ; DATA XREF: sub_145A3F2A0+18E↑o
.rdata:000000014B33D6F8		                text "UTF-16LE", 'Friends_CharacterDoesNotExist',0
.rdata:000000014B33D740		aThisCharacterI:                        ; DATA XREF: sub_145A3F2A0+1CA↑o
.rdata:000000014B33D790		                text "UTF-16LE", 'Friends_CharacterInFriendsList',0
.rdata:000000014B33D7D0		aThisCharacterI_0:                      ; DATA XREF: sub_145A3F2A0+206↑o
.rdata:000000014B33D820		                text "UTF-16LE", 'Friends_CharacterInIgnoreList',0
.rdata:000000014B341810		off_14B341810   dq offset aMusiccharacter ; DATA XREF: .rdata:000000014B3428C0↓o
.rdata:000000014B341850		off_14B341850   dq offset aMusiccharacter_0 ; DATA XREF: .rdata:000000014B3428C8↓o
.rdata:000000014B3428C0		                dq offset off_14B341810 ; "MusicCharacterCreatorEnter"
.rdata:000000014B3428C8		                dq offset off_14B341850 ; "MusicCharacterCreatorExit"
.rdata:000000014B343780		aMusiccharacter db 'MusicCharacterCreatorEnter',0
.rdata:000000014B3437A0		aMusiccharacter_0 db 'MusicCharacterCreatorExit',0
.rdata:000000014B353CD8		                                        ; "RealmToLastSelectedCharacterId"
.rdata:000000014B353D48		                                        ; "RealmToLastSelectedCharacterId_Key"
.rdata:000000014B353DC0		                                        ; "RealmToLastSelectedCharacterId"
.rdata:000000014B353E80		                dq offset off_14B353CD8 ; "RealmToLastSelectedCharacterId"
.rdata:000000014B353E88		                dq offset off_14B353D48 ; "RealmToLastSelectedCharacterId_Key"
.rdata:000000014B353E90		                dq offset off_14B353DC0 ; "RealmToLastSelectedCharacterId"
.rdata:000000014B3546E0		aRealmtolastsel db 'RealmToLastSelectedCharacterId',0
.rdata:000000014B354700		aRealmtolastsel_0 db 'RealmToLastSelectedCharacterId_Key',0
.rdata:000000014B366EC0		                dq offset aEguilderrortyp_14 ; "EGuildErrorType::InvalidCharactersInNam"...
.rdata:000000014B3671F0		aEguilderrortyp_14 db 'EGuildErrorType::InvalidCharactersInName',0
.rdata:000000014B369680		off_14B369680   dq offset aCharacterclass_5 ; DATA XREF: .rdata:000000014B3696C8↓o
.rdata:000000014B3696C8		                dq offset off_14B369680 ; "CharacterClass"
.rdata:000000014B36CC10		                                        ; "OwningCharacter"
.rdata:000000014B36D168		                dq offset off_14B36CC10 ; "OwningCharacter"
.rdata:000000014B36DB58		                                        ; "InvalidCharacterInputErrorMessage"
.rdata:000000014B36DDE8		                dq offset off_14B36DB58 ; "InvalidCharacterInputErrorMessage"
.rdata:000000014B36DF30		aInvalidcharact_10 db 'InvalidCharacterInputErrorMessage',0
.rdata:000000014B36F950		                text "UTF-16LE", 'Invalid character, only letters and spaces are perm'
.rdata:000000014B36F9C8		                text "UTF-16LE", 'GuildCreation_InvalidCharacter',0
.rdata:000000014B36FA10		                text "UTF-16LE", 'Guild names must be between {MinCharacters} - {MaxC'
.rdata:000000014B3729F8		off_14B3729F8   dq offset aCharactername_2 ; DATA XREF: .rdata:off_14B372C20↓o
.rdata:000000014B372A30		off_14B372A30   dq offset aCharacterguid_1 ; DATA XREF: .rdata:000000014B372C28↓o
.rdata:000000014B372AB0		off_14B372AB0   dq offset aCharacterlevel_0 ; DATA XREF: .rdata:000000014B372C38↓o
.rdata:000000014B372B30		off_14B372B30   dq offset aCharacterclass_5 ; DATA XREF: .rdata:000000014B372C48↓o
.rdata:000000014B372C20		                                        ; "CharacterName"
.rdata:000000014B372C28		                dq offset off_14B372A30 ; "CharacterGuid"
.rdata:000000014B372C38		                dq offset off_14B372AB0 ; "CharacterLevel"
.rdata:000000014B372C48		                dq offset off_14B372B30 ; "CharacterClass"
.rdata:000000014B380FB0		off_14B380FB0   dq offset aCharacter_1  ; DATA XREF: .rdata:off_14B381030↓o
.rdata:000000014B381030		                                        ; "character"
.rdata:000000014B394240		off_14B394240   dq offset aBcancharactera ; DATA XREF: .rdata:000000014B394758↓o
.rdata:000000014B3942C0		                                        ; "bShouldCharacterBeHidden"
.rdata:000000014B394758		                dq offset off_14B394240 ; "bCanCharacterAttach"
.rdata:000000014B394768		                dq offset off_14B3942C0 ; "bShouldCharacterBeHidden"
.rdata:000000014B394AC0		off_14B394AC0   dq offset aCharactercount_2 ; DATA XREF: .rdata:000000014B394B40↓o
.rdata:000000014B394B40		                dq offset off_14B394AC0 ; "CharacterCount"
.rdata:000000014B394E48		aBcancharactera db 'bCanCharacterAttach',0 ; DATA XREF: .rdata:off_14B394240↑o
.rdata:000000014B394EE8		aBshouldcharact db 'bShouldCharacterBeHidden',0
.rdata:000000014B395200		aCharactercount_2 db 'CharacterCount',0 ; DATA XREF: .rdata:off_14B394AC0↑o
.rdata:000000014B395478		aIcscharacterda:                        ; DATA XREF: sub_145A79DA0+18↑o
.rdata:000000014B395830		aIcscharacterda_0 db 'ICSCharacterData',0 ; DATA XREF: .data:000000014D30F6E0↓o
.rdata:000000014B395878		aSavecharacterr:                        ; DATA XREF: sub_145A7A920+18↑o
.rdata:000000014B395B90		aSavecharacterr_0 db 'SaveCharacterReply',0 ; DATA XREF: .data:000000014D30F718↓o
.rdata:000000014B395FB8		                dq offset aIcscharacterda ; "ICSCharacterData"
.rdata:000000014B395FE0		                dq offset aSavecharacterr ; "SaveCharacterReply"
.rdata:000000014B3965B0		                dq offset aIcsusercodeenu_25 ; "ICSUserCodeEnum::CreateCharacterRequest"...
.rdata:000000014B3965D0		                dq offset aIcsusercodeenu_27 ; "ICSUserCodeEnum::DeleteCharacterRequest"...
.rdata:000000014B3965E0		                dq offset aIcsusercodeenu_28 ; "ICSUserCodeEnum::GetCharactersRequestEx"...
.rdata:000000014B396630		                dq offset aIcsusercodeenu_33 ; "ICSUserCodeEnum::CharacterCountAtMax"
.rdata:000000014B3966D0		                dq offset aIcsusercodeenu_43 ; "ICSUserCodeEnum::PlayerCharacterCacheRe"...
.rdata:000000014B3966E0		                dq offset aIcsusercodeenu_44 ; "ICSUserCodeEnum::PlayerCharacterMiniRec"...
.rdata:000000014B396700		                dq offset aIcsusercodeenu_46 ; "ICSUserCodeEnum::CharacterRecNotFound"
.rdata:000000014B396710		                dq offset aIcsusercodeenu_47 ; "ICSUserCodeEnum::CharacterListNotFound"
.rdata:000000014B396A30		off_14B396A30   dq offset aCharacter_0  ; DATA XREF: .rdata:000000014B396AD0↓o
.rdata:000000014B396AD0		                dq offset off_14B396A30 ; "Character"
.rdata:000000014B396E70		aIcsusercodeenu_25 db 'ICSUserCodeEnum::CreateCharacterRequestExpired',0
.rdata:000000014B396EE8		aIcsusercodeenu_27 db 'ICSUserCodeEnum::DeleteCharacterRequestExpired',0
.rdata:000000014B396F18		aIcsusercodeenu_28 db 'ICSUserCodeEnum::GetCharactersRequestExpired',0
.rdata:000000014B396FE0		aIcsusercodeenu_33 db 'ICSUserCodeEnum::CharacterCountAtMax',0
.rdata:000000014B3971B8		aIcsusercodeenu_43 db 'ICSUserCodeEnum::PlayerCharacterCacheRecNotFound',0
.rdata:000000014B3971F0		aIcsusercodeenu_44 db 'ICSUserCodeEnum::PlayerCharacterMiniRecNotFound',0
.rdata:000000014B397270		aIcsusercodeenu_46 db 'ICSUserCodeEnum::CharacterRecNotFound',0
.rdata:000000014B397298		aIcsusercodeenu_47 db 'ICSUserCodeEnum::CharacterListNotFound',0
.rdata:000000014B3981E0		                                        ; "InteractingCharacter"
.rdata:000000014B398258		                                        ; "InteractingCharacter"
.rdata:000000014B398268		aInteractingcha db 'InteractingCharacter',0 ; DATA XREF: .rdata:off_14B3981E0↑o
.rdata:000000014B3984A0		off_14B3984A0   dq offset aCharacterguid_1 ; DATA XREF: .rdata:off_14B398550↓o
.rdata:000000014B398550		                                        ; "CharacterGuid"
.rdata:000000014B398610		                                        ; "PlayerCharacter"
.rdata:000000014B398690		                dq offset off_14B398610 ; "PlayerCharacter"
.rdata:000000014B398730		off_14B398730   dq offset aCharacterguid_1 ; DATA XREF: .rdata:off_14B3987E0↓o
.rdata:000000014B3987E0		                                        ; "CharacterGuid"
.rdata:000000014B39B710		                                        ; "PlayerCharacter"
.rdata:000000014B39B750		                                        ; "PlayerCharacter"
.rdata:000000014B39B780		                                        ; "PlayerCharacter"
.rdata:000000014B39B7C0		                                        ; "PlayerCharacter"
.rdata:000000014B3A13A0		off_14B3A13A0   dq offset aBcancharactera ; DATA XREF: .rdata:000000014B3A1578↓o
.rdata:000000014B3A1578		                dq offset off_14B3A13A0 ; "bCanCharacterAttach"
.rdata:000000014B3A4D30		                                        ; "PlayerCharacter"
.rdata:000000014B3A4D70		                                        ; "PlayerCharacter"
.rdata:000000014B3A5CF0		                                        ; "PlayerCharacter"
.rdata:000000014B3A5D30		                                        ; "PlayerCharacter"
.rdata:000000014B3AA010		off_14B3AA010   dq offset aBcancharactera ; DATA XREF: .rdata:000000014B3AA478↓o
.rdata:000000014B3AA100		                                        ; "bShouldCharacterBeHidden"
.rdata:000000014B3AA478		                dq offset off_14B3AA010 ; "bCanCharacterAttach"
.rdata:000000014B3AA488		                dq offset off_14B3AA100 ; "bShouldCharacterBeHidden"
.rdata:000000014B3AC3D0		off_14B3AC3D0   dq offset aCharacterlobby ; DATA XREF: .rdata:000000014B3AC5A0↓o
.rdata:000000014B3AC410		off_14B3AC410   dq offset aCharacterlobby_0 ; DATA XREF: .rdata:000000014B3AC5A8↓o
.rdata:000000014B3AC450		off_14B3AC450   dq offset aCharactercreat_35
.rdata:000000014B3AC490		off_14B3AC490   dq offset aCharactercreat_36
.rdata:000000014B3AC5A0		                dq offset off_14B3AC3D0 ; "CharacterLobbyStartEvent"
.rdata:000000014B3AC5A8		                dq offset off_14B3AC410 ; "CharacterLobbyStopEvent"
.rdata:000000014B3AC5B0		                dq offset off_14B3AC450 ; "CharacterCreatorStartEvent"
.rdata:000000014B3AC5B8		                dq offset off_14B3AC490 ; "CharacterCreatorStopEvent"
.rdata:000000014B3AC840		aCharacterlobby db 'CharacterLobbyStartEvent',0
.rdata:000000014B3AC860		aCharacterlobby_0 db 'CharacterLobbyStopEvent',0
.rdata:000000014B3AC878		aCharactercreat_35 db 'CharacterCreatorStartEvent',0
.rdata:000000014B3AC898		aCharactercreat_36 db 'CharacterCreatorStopEvent',0
.rdata:000000014B3B2380		off_14B3B2380   dq offset aCharacterseque ; DATA XREF: .rdata:000000014B3B2850↓o
.rdata:000000014B3B2400		off_14B3B2400   dq offset aCharacterseque_0 ; DATA XREF: .rdata:000000014B3B2860↓o
.rdata:000000014B3B2440		off_14B3B2440   dq offset aCharacterseque ; DATA XREF: .rdata:000000014B3B2868↓o
.rdata:000000014B3B27C0		off_14B3B27C0   dq offset aCharactercusto_61
.rdata:000000014B3B2850		                dq offset off_14B3B2380 ; "CharacterSequences"
.rdata:000000014B3B2860		                dq offset off_14B3B2400 ; "CharacterSequences_Key"
.rdata:000000014B3B2868		                dq offset off_14B3B2440 ; "CharacterSequences"
.rdata:000000014B3B28D8		                dq offset off_14B3B27C0 ; "CharacterCustomizationData"
.rdata:000000014B3B2C68		aCharacterseque db 'CharacterSequences',0 ; DATA XREF: .rdata:off_14B3B2380↑o
.rdata:000000014B3B2C80		aCharacterseque_0 db 'CharacterSequences_Key',0
.rdata:000000014B3B2E08		aCharactercusto_61 db 'CharacterCustomizationData',0
.rdata:000000014B3B32C0		                                        ; "SourceCharacter"
.rdata:000000014B3B3300		                                        ; "TargetingCharacter"
.rdata:000000014B3B3470		                                        ; "SourceCharacter"
.rdata:000000014B3B3478		                dq offset off_14B3B3300 ; "TargetingCharacter"
.rdata:000000014B3B3560		aSourcecharacte db 'SourceCharacter',0  ; DATA XREF: .rdata:off_14B3B32C0↑o
.rdata:000000014B3B3570		aTargetingchara db 'TargetingCharacter',0 ; DATA XREF: .rdata:off_14B3B3300↑o
.rdata:000000014B3B3FD0		off_14B3B3FD0   dq offset aNpccharactermo ; DATA XREF: .rdata:000000014B3B4198↓o
.rdata:000000014B3B4198		                dq offset off_14B3B3FD0 ; "NpcCharacterModelSwitch"
.rdata:000000014B3B42D8		aNpccharactermo db 'NpcCharacterModelSwitch',0 ; DATA XREF: .rdata:off_14B3B3FD0↑o
.rdata:000000014B3B5688		aSetcharacterhe db 'SetCharacterHealth',0 ; DATA XREF: .rdata:000000014B3B6388↓o
.rdata:000000014B3B5950		off_14B3B5950   dq offset aNpccharactermo ; DATA XREF: .rdata:000000014B3B61E0↓o
.rdata:000000014B3B5B70		                                        ; "PlayerCharacterVocalsSwitch"
.rdata:000000014B3B5BB0		                                        ; "PlayerCharacterGenderSwitch"
.rdata:000000014B3B5BF0		                                        ; "PlayerCharacterStyleSwitch"
.rdata:000000014B3B61E0		                dq offset off_14B3B5950 ; "NpcCharacterModelSwitch"
.rdata:000000014B3B6228		                dq offset off_14B3B5B70 ; "PlayerCharacterVocalsSwitch"
.rdata:000000014B3B6230		                dq offset off_14B3B5BB0 ; "PlayerCharacterGenderSwitch"
.rdata:000000014B3B6238		                dq offset off_14B3B5BF0 ; "PlayerCharacterStyleSwitch"
.rdata:000000014B3B6388		                dq offset aSetcharacterhe ; "SetCharacterHealth"
.rdata:000000014B3B6498		aPlayercharacte_21 db 'PlayerCharacterVocalsSwitch',0
.rdata:000000014B3B64B8		aPlayercharacte_22 db 'PlayerCharacterGenderSwitch',0
.rdata:000000014B3B64D8		aPlayercharacte_23 db 'PlayerCharacterStyleSwitch',0
.rdata:000000014B3B7BB0		                dq offset aEsequencetypeC ; "ESequenceType::Character"
.rdata:000000014B3B7BC0		                dq offset aEsequencetypeC_0 ; "ESequenceType::CharacterCreator"
.rdata:000000014B3B7BF8		aEsequencetypeC db 'ESequenceType::Character',0
