=== +0x240 scan results ===

[HIT] .text:00007FF6BAEF92E8 | sub_7FF6BAEF9040 | mov     rbx, [rsp+240h+var_210]
[HIT] .text:00007FF6BAEF92F0 | sub_7FF6BAEF9040 | mov     r15, [rsp+240h+var_1F8]
[HIT] .text:00007FF6BAEF930D | sub_7FF6BAEF9040 | mov     [rsp+240h+var_220], esi
[HIT] .text:00007FF6BAEF9446 | sub_7FF6BAEF9040 | mov     r14, [rsp+240h+var_1E0]
[HIT] .text:00007FF6BAEF94DC | sub_7FF6BAEF9040 | mov     rbx, [rsp+240h+arg_18]
[HIT] .text:00007FF6BAEFC644 | sub_7FF6BAEFC1A0 | lea     rcx, [rsi+240h]
[HIT] .text:00007FF6BAF03BFF | sub_7FF6BAF03BF0 | mov     ecx, 240h
[HIT] .text:00007FF6BAF04ED7 | sub_7FF6BAF04BF0 | movss   xmm1, dword ptr [rsi+240h]
[HIT] .text:00007FF6BAF0B123 | sub_7FF6BAF0B030 | movzx   eax, byte ptr [r13+240h]
[HIT] .text:00007FF6BAF0D9E3 | sub_7FF6BAF0B970 | mov     r8, [rax+240h]
[HIT] .text:00007FF6BAF0E721 | sub_7FF6BAF0E040 | lea     rcx, [rsi+240h]
[HIT] .text:00007FF6BAF1D656 | sub_7FF6BAF1AA70 | mov     r14, [rax+240h]
[HIT] .text:00007FF6BAF1DC24 | sub_7FF6BAF1AA70 | call    qword ptr [rax+240h]
[HIT] .text:00007FF6BAF25D21 | sub_7FF6BAF25CE0 | mov     [rsp+240h+var_200], r13
[HIT] .text:00007FF6BAF25D57 | sub_7FF6BAF25CE0 | mov     rdx, [rsp+240h+var_200]
[HIT] .text:00007FF6BAF25D62 | sub_7FF6BAF25CE0 | mov     [rsp+240h+var_200], r13
[HIT] .text:00007FF6BAF25D84 | sub_7FF6BAF25CE0 | mov     [rsp+240h+var_210], r13d
[HIT] .text:00007FF6BAF25D89 | sub_7FF6BAF25CE0 | mov     [rsp+240h+var_218], rbx
[HIT] .text:00007FF6BAF25D8E | sub_7FF6BAF25CE0 | mov     [rsp+240h+var_220], r13w
[HIT] .text:00007FF6BAF25D9E | sub_7FF6BAF25CE0 | lea     rdx, [rsp+240h+var_1D0]
[HIT] .text:00007FF6BAF25E32 | sub_7FF6BAF25CE0 | mov     rcx, [rsp+240h+var_1D0]
[HIT] .text:00007FF6BAF25E74 | sub_7FF6BAF25CE0 | mov     [rsp+240h+var_1F0], rcx
[HIT] .text:00007FF6BAF25E7D | sub_7FF6BAF25CE0 | mov     [rsp+240h+var_1E8], rbx
[HIT] .text:00007FF6BAF25E8F | sub_7FF6BAF25CE0 | lea     rax, [rsp+240h+var_1F0]
[HIT] .text:00007FF6BAF25E9C | sub_7FF6BAF25CE0 | mov     [rsp+240h+var_1F0], r13
[HIT] .text:00007FF6BAF25EA5 | sub_7FF6BAF25CE0 | lea     rdx, [rsp+240h+var_1E8]
[HIT] .text:00007FF6BAF25EAF | sub_7FF6BAF25CE0 | mov     rbx, [rsp+240h+var_1E8]
[HIT] .text:00007FF6BAF25EF0 | sub_7FF6BAF25CE0 | mov     [rsp+240h+var_1E0], rax
[HIT] .text:00007FF6BAF25EF9 | sub_7FF6BAF25CE0 | mov     [rsp+240h+var_1D8], rax
[HIT] .text:00007FF6BAF25F07 | sub_7FF6BAF25CE0 | lea     rax, [rsp+240h+var_1E0]
[HIT] .text:00007FF6BAF25F0C | sub_7FF6BAF25CE0 | mov     [rsp+240h+var_1F8], rax
[HIT] .text:00007FF6BAF25F34 | sub_7FF6BAF25CE0 | lea     rax, [rsp+240h+var_1E0]
[HIT] .text:00007FF6BAF25F48 | sub_7FF6BAF25CE0 | lea     rdx, [rsp+240h+var_200]
[HIT] .text:00007FF6BAF25F71 | sub_7FF6BAF25CE0 | mov     rbx, [rsp+240h+var_1D8]
[HIT] .text:00007FF6BAF25FDF | sub_7FF6BAF25CE0 | mov     rcx, [rsp+240h+var_1D0]
[HIT] .text:00007FF6BAF25FFE | sub_7FF6BAF25CE0 | lea     r11, [rsp+240h+var_20]
[HIT] .text:00007FF6BAF26045 | sub_7FF6BAF25CE0 | lea     rcx, [rsp+240h+var_1F8]
[HIT] .text:00007FF6BAF4883F | sub_7FF6BAF48680 | movups  xmmword ptr [rdi+240h], xmm0
[HIT] .text:00007FF6BAF4905F | sub_7FF6BAF48ED0 | mov     [rdi+240h], rbx
[HIT] .text:00007FF6BAF4B066 | sub_7FF6BAF4AE00 | movups  xmm0, xmmword ptr [rdx+240h]
[HIT] .text:00007FF6BAF4B06D | sub_7FF6BAF4AE00 | mov     [rdx+240h], r8
[HIT] .text:00007FF6BAF56E80 | sub_7FF6BAF56820 | mov     rax, [r12+240h]
[HIT] .text:00007FF6BAF56EE0 | sub_7FF6BAF56820 | lea     rcx, [r12+240h]
[HIT] .text:00007FF6BAF68886 | sub_7FF6BAF684E0 | mov     [rsi+240h], rax
[HIT] .text:00007FF6BAF693AC | sub_7FF6BAF69250 | mov     rcx, [rbx+240h]
[HIT] .text:00007FF6BAF83526 | sub_7FF6BAF83250 | mov     [rdi+240h], r15
[HIT] .text:00007FF6BAF836D9 | sub_7FF6BAF835D0 | mov     [rbx+240h], rax
[HIT] .text:00007FF6BAF8874D | sub_7FF6BAF88700 | mov     rcx, [rbx+240h]
[HIT] .text:00007FF6BAF9DB9D | sub_7FF6BAF9DA60 | mov     [rdi+240h], eax
[HIT] .text:00007FF6BAFB167A | sub_7FF6BAFB0950 | mov     [rdi+240h], rax
[HIT] .text:00007FF6BAFD285A | sub_7FF6BAFD27A0 | mov     rcx, [rbx+240h]
[HIT] .text:00007FF6BAFDD5C8 | sub_7FF6BAFDA4E0 | mov     r9, [rax+240h]
[HIT] .text:00007FF6BAFF82A6 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_1C8], rsi
[HIT] .text:00007FF6BAFF8315 | sub_7FF6BAFF8220 | lea     rax, [rsp+240h+var_1F0]
[HIT] .text:00007FF6BAFF8321 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_1F0], r12
[HIT] .text:00007FF6BAFF8334 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_1E8], ebx
[HIT] .text:00007FF6BAFF833C | sub_7FF6BAFF8220 | mov     [rsp+240h+var_1E4], r12d
[HIT] .text:00007FF6BAFF8343 | sub_7FF6BAFF8220 | lea     rax, [rsp+240h+var_1E4]
[HIT] .text:00007FF6BAFF8348 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_210], rax
[HIT] .text:00007FF6BAFF834D | sub_7FF6BAFF8220 | mov     dword ptr [rsp+240h+var_218], ebx
[HIT] .text:00007FF6BAFF8351 | sub_7FF6BAFF8220 | lea     rax, [rsp+240h+var_1F0]
[HIT] .text:00007FF6BAFF8356 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_220], rax
[HIT] .text:00007FF6BAFF8376 | sub_7FF6BAFF8220 | mov     rcx, [rsp+240h+var_1F0]; void *
[HIT] .text:00007FF6BAFF8381 | sub_7FF6BAFF8220 | lea     rax, [rsp+240h+var_1F0]
[HIT] .text:00007FF6BAFF838D | sub_7FF6BAFF8220 | lea     rdx, [rsp+240h+var_1F0]; void *
[HIT] .text:00007FF6BAFF83D2 | sub_7FF6BAFF8220 | mov     rcx, [rsp+240h+var_1F0]
[HIT] .text:00007FF6BAFF83E2 | sub_7FF6BAFF8220 | mov     rsi, [rsp+240h+var_1C8]
[HIT] .text:00007FF6BAFF8576 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_1F8], rsi
[HIT] .text:00007FF6BAFF85A1 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_220], rcx
[HIT] .text:00007FF6BAFF85D0 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_200], r12
[HIT] .text:00007FF6BAFF85D8 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_1D0], r14
[HIT] .text:00007FF6BAFF85DD | sub_7FF6BAFF8220 | mov     [rsp+240h+var_1F8], r14
[HIT] .text:00007FF6BAFF86BA | sub_7FF6BAFF8220 | mov     rsi, [rsp+240h+var_1C8]
[HIT] .text:00007FF6BAFF873F | sub_7FF6BAFF8220 | mov     rdx, [rsp+240h+var_200]
[HIT] .text:00007FF6BAFF8754 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_1D0], r14
[HIT] .text:00007FF6BAFF8759 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_1F8], r14
[HIT] .text:00007FF6BAFF8784 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_220], rcx
[HIT] .text:00007FF6BAFF882B | sub_7FF6BAFF8220 | mov     [rsp+240h+var_220], rax
[HIT] .text:00007FF6BAFF8841 | sub_7FF6BAFF8220 | mov     r14, [rsp+240h+var_1D0]
[HIT] .text:00007FF6BAFF884E | sub_7FF6BAFF8220 | mov     rdx, [rsp+240h+var_200]
[HIT] .text:00007FF6BAFF8861 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_200], rdx
[HIT] .text:00007FF6BAFF886C | sub_7FF6BAFF8220 | mov     [rsp+240h+var_1D0], r14
[HIT] .text:00007FF6BAFF8871 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_1F8], r14
[HIT] .text:00007FF6BAFF899A | sub_7FF6BAFF8220 | mov     [rsp+240h+var_220], rax
[HIT] .text:00007FF6BAFF8A5E | sub_7FF6BAFF8220 | mov     [rsp+240h+var_220], rax
[HIT] .text:00007FF6BAFF8A78 | sub_7FF6BAFF8220 | mov     r14, [rsp+240h+var_1D0]
[HIT] .text:00007FF6BAFF8AA1 | sub_7FF6BAFF8220 | mov     rsi, [rsp+240h+var_1C8]
[HIT] .text:00007FF6BAFF8AAF | sub_7FF6BAFF8220 | mov     r12, [rsp+240h+var_200]
[HIT] .text:00007FF6BAFF8B14 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_218], rax
[HIT] .text:00007FF6BAFF8B19 | sub_7FF6BAFF8220 | mov     dword ptr [rsp+240h+var_220], r12d
[HIT] .text:00007FF6BAFF8B3D | sub_7FF6BAFF8220 | mov     [rsp+240h+var_1F8], r14
[HIT] .text:00007FF6BAFF8C1A | sub_7FF6BAFF8220 | mov     [rsp+240h+var_1F8], r12
[HIT] .text:00007FF6BAFF8D07 | sub_7FF6BAFF8220 | lea     rax, [rsp+240h+var_1E0]
[HIT] .text:00007FF6BAFF8D13 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_1E0], r12
[HIT] .text:00007FF6BAFF8D18 | sub_7FF6BAFF8220 | mov     r14, [rsp+240h+var_1C8]
[HIT] .text:00007FF6BAFF8D24 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_1D8], edi
[HIT] .text:00007FF6BAFF8D2C | sub_7FF6BAFF8220 | mov     [rsp+240h+var_1D4], r12d
[HIT] .text:00007FF6BAFF8D33 | sub_7FF6BAFF8220 | lea     rax, [rsp+240h+var_1D4]
[HIT] .text:00007FF6BAFF8D38 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_210], rax
[HIT] .text:00007FF6BAFF8D3D | sub_7FF6BAFF8220 | mov     dword ptr [rsp+240h+var_218], edi
[HIT] .text:00007FF6BAFF8D41 | sub_7FF6BAFF8220 | lea     rax, [rsp+240h+var_1E0]
[HIT] .text:00007FF6BAFF8D46 | sub_7FF6BAFF8220 | mov     [rsp+240h+var_220], rax
[HIT] .text:00007FF6BAFF8D66 | sub_7FF6BAFF8220 | mov     rcx, [rsp+240h+var_1E0]; void *
[HIT] .text:00007FF6BAFF8D71 | sub_7FF6BAFF8220 | lea     rax, [rsp+240h+var_1E0]
[HIT] .text:00007FF6BAFF8D7D | sub_7FF6BAFF8220 | lea     rdx, [rsp+240h+var_1E0]; void *
[HIT] .text:00007FF6BAFF8DC2 | sub_7FF6BAFF8220 | mov     rcx, [rsp+240h+var_1E0]
[HIT] .text:00007FF6BB00CB94 | sub_7FF6BB00C520 | movups  xmmword ptr [rdi+240h], xmm0
[HIT] .text:00007FF6BB00D6F8 | sub_7FF6BB00D360 | mov     [rdi+240h], rax
[HIT] .text:00007FF6BB014886 | sub_7FF6BB0141F0 | addss   xmm0, dword ptr [rax+240h]
[HIT] .text:00007FF6BB01488E | sub_7FF6BB0141F0 | movss   dword ptr [rax+240h], xmm0
[HIT] .text:00007FF6BB015A10 | sub_7FF6BB0159F0 | sub     rsp, 240h
[HIT] .text:00007FF6BB018455 | sub_7FF6BB018420 | xchg    rcx, [rbx+240h]
[HIT] .text:00007FF6BB038B4B | sub_7FF6BB038520 | lea     rdx, [r15+240h]
[HIT] .text:00007FF6BB042A40 | sub_7FF6BB042A30 | lea     rbp, [rsp-240h]
[HIT] .text:00007FF6BB044570 | sub_7FF6BB044560 | lea     rbp, [rsp-240h]
[HIT] .text:00007FF6BB046090 | sub_7FF6BB046080 | lea     rbp, [rsp-240h]
[HIT] .text:00007FF6BB047BB0 | sub_7FF6BB047BA0 | lea     rbp, [rsp-240h]
[HIT] .text:00007FF6BB0496D0 | sub_7FF6BB0496C0 | lea     rbp, [rsp-240h]
[HIT] .text:00007FF6BB04B1F0 | sub_7FF6BB04B1E0 | lea     rbp, [rsp-240h]
[HIT] .text:00007FF6BB04CD10 | sub_7FF6BB04CD00 | lea     rbp, [rsp-240h]
[HIT] .text:00007FF6BB04E830 | sub_7FF6BB04E820 | lea     rbp, [rsp-240h]
[HIT] .text:00007FF6BB050350 | sub_7FF6BB050340 | lea     rbp, [rsp-240h]
[HIT] .text:00007FF6BB07B406 | sub_7FF6BB07B2B0 | mov     [rbx+240h], rsi
[HIT] .text:00007FF6BB07D8D6 | sub_7FF6BB07D8A0 | movups  xmm0, xmmword ptr [rdi+240h]
[HIT] .text:00007FF6BB07D8DD | sub_7FF6BB07D8A0 | mov     [rdi+240h], rcx
[HIT] .text:00007FF6BB0B534B | sub_7FF6BB0B5170 | mov     [rbx+240h], rcx
[HIT] .text:00007FF6BB0B5DFB | sub_7FF6BB0B5C20 | mov     [rbx+240h], rcx
[HIT] .text:00007FF6BB0B68BB | sub_7FF6BB0B66E0 | mov     [rbx+240h], rcx
[HIT] .text:00007FF6BB0B737B | sub_7FF6BB0B71A0 | mov     [rbx+240h], rcx
[HIT] .text:00007FF6BB0B7E2B | sub_7FF6BB0B7C50 | mov     [rbx+240h], rcx
[HIT] .text:00007FF6BB0B88EB | sub_7FF6BB0B8710 | mov     [rbx+240h], rcx
[HIT] .text:00007FF6BB0B964A | sub_7FF6BB0B9420 | mov     dword ptr [rcx+240h], 1
[HIT] .text:00007FF6BB0B994A | sub_7FF6BB0B9720 | mov     dword ptr [rcx+240h], 1
[HIT] .text:00007FF6BB0E97B1 | sub_7FF6BB0E9730 | movss   [rsp+240h+var_1D0], xmm2
[HIT] .text:00007FF6BB0E97C6 | sub_7FF6BB0E9730 | movss   [rsp+240h+var_1CC], xmm13
[HIT] .text:00007FF6BB0E97DB | sub_7FF6BB0E9730 | movss   [rsp+240h+var_1C8], xmm15
[HIT] .text:00007FF6BB0E97F3 | sub_7FF6BB0E9730 | movss   [rsp+240h+var_1C4], xmm14
[HIT] .text:00007FF6BB0E9899 | sub_7FF6BB0E9730 | mov     [rsp+240h+var_210], r14
[HIT] .text:00007FF6BB0E989E | sub_7FF6BB0E9730 | mov     qword ptr [rsp+240h+var_208], r14
[HIT] .text:00007FF6BB0E98C4 | sub_7FF6BB0E9730 | movsd   qword ptr [rsp+240h+var_1F8+4], xmm0
[HIT] .text:00007FF6BB0E98D0 | sub_7FF6BB0E9730 | mov     dword ptr [rsp+240h+var_1F8+0Ch], eax
[HIT] .text:00007FF6BB0E98D9 | sub_7FF6BB0E9730 | lea     r8, [rsp+240h+var_208+4]
[HIT] .text:00007FF6BB0E98DE | sub_7FF6BB0E9730 | lea     rdx, [rsp+240h+var_210]
[HIT] .text:00007FF6BB0E98EB | sub_7FF6BB0E9730 | mov     dword ptr [rsp+240h+var_208], ecx
[HIT] .text:00007FF6BB0E98F5 | sub_7FF6BB0E9730 | mov     rax, [rsp+240h+var_210]
[HIT] .text:00007FF6BB0E98FA | sub_7FF6BB0E9730 | movups  xmm0, [rsp+240h+var_208+8]
[HIT] .text:00007FF6BB0E9918 | sub_7FF6BB0E9730 | movups  [rsp+240h+var_208+8], xmm0
[HIT] .text:00007FF6BB0E9921 | sub_7FF6BB0E9730 | movsd   xmm0, qword ptr [rsp+240h+var_1F8+8]
[HIT] .text:00007FF6BB0E9935 | sub_7FF6BB0E9730 | movss   dword ptr [rsp+240h+var_208+8], xmm1
[HIT] .text:00007FF6BB0E9943 | sub_7FF6BB0E9730 | movss   dword ptr [rsp+240h+var_208+0Ch], xmm0
[HIT] .text:00007FF6BB0E9951 | sub_7FF6BB0E9730 | movss   dword ptr [rsp+240h+var_1F8], xmm1
[HIT] .text:00007FF6BB0E995F | sub_7FF6BB0E9730 | movsd   qword ptr [rsp+240h+var_1F8+4], xmm0
[HIT] .text:00007FF6BB0E996B | sub_7FF6BB0E9730 | mov     dword ptr [rsp+240h+var_1F8+0Ch], eax
[HIT] .text:00007FF6BB0E996F | sub_7FF6BB0E9730 | mov     eax, dword ptr [rsp+240h+var_208]
[HIT] .text:00007FF6BB0E9973 | sub_7FF6BB0E9730 | cmp     eax, dword ptr [rsp+240h+var_208+4]
[HIT] .text:00007FF6BB0E997E | sub_7FF6BB0E9730 | lea     r8, [rsp+240h+var_208+4]
[HIT] .text:00007FF6BB0E9983 | sub_7FF6BB0E9730 | lea     rdx, [rsp+240h+var_210]
[HIT] .text:00007FF6BB0E9990 | sub_7FF6BB0E9730 | mov     dword ptr [rsp+240h+var_208], ecx
[HIT] .text:00007FF6BB0E999A | sub_7FF6BB0E9730 | mov     rax, [rsp+240h+var_210]
[HIT] .text:00007FF6BB0E999F | sub_7FF6BB0E9730 | movups  xmm0, [rsp+240h+var_208+8]
[HIT] .text:00007FF6BB0E99A8 | sub_7FF6BB0E9730 | movsd   xmm1, qword ptr [rsp+240h+var_1F8+8]
[HIT] .text:00007FF6BB0E99BC | sub_7FF6BB0E9730 | movss   dword ptr [rsp+240h+var_208+8], xmm0
[HIT] .text:00007FF6BB0E99CA | sub_7FF6BB0E9730 | movss   dword ptr [rsp+240h+var_208+0Ch], xmm1
[HIT] .text:00007FF6BB0E99D8 | sub_7FF6BB0E9730 | movss   dword ptr [rsp+240h+var_1F8], xmm0
[HIT] .text:00007FF6BB0E99E6 | sub_7FF6BB0E9730 | movsd   qword ptr [rsp+240h+var_1F8+4], xmm1
[HIT] .text:00007FF6BB0E99F2 | sub_7FF6BB0E9730 | mov     dword ptr [rsp+240h+var_1F8+0Ch], eax
[HIT] .text:00007FF6BB0E99F6 | sub_7FF6BB0E9730 | mov     eax, dword ptr [rsp+240h+var_208]
[HIT] .text:00007FF6BB0E99FA | sub_7FF6BB0E9730 | cmp     eax, dword ptr [rsp+240h+var_208+4]
[HIT] .text:00007FF6BB0E9A05 | sub_7FF6BB0E9730 | lea     r8, [rsp+240h+var_208+4]
[HIT] .text:00007FF6BB0E9A0A | sub_7FF6BB0E9730 | lea     rdx, [rsp+240h+var_210]
[HIT] .text:00007FF6BB0E9A17 | sub_7FF6BB0E9730 | mov     dword ptr [rsp+240h+var_208], ecx
[HIT] .text:00007FF6BB0E9A21 | sub_7FF6BB0E9730 | mov     rax, [rsp+240h+var_210]
[HIT] .text:00007FF6BB0E9A26 | sub_7FF6BB0E9730 | movups  xmm0, [rsp+240h+var_208+8]
[HIT] .text:00007FF6BB0E9A2F | sub_7FF6BB0E9730 | movsd   xmm1, qword ptr [rsp+240h+var_1F8+8]
[HIT] .text:00007FF6BB0E9A43 | sub_7FF6BB0E9730 | movss   dword ptr [rsp+240h+var_208+8], xmm0
[HIT] .text:00007FF6BB0E9A51 | sub_7FF6BB0E9730 | movss   dword ptr [rsp+240h+var_208+0Ch], xmm1
[HIT] .text:00007FF6BB0E9A5F | sub_7FF6BB0E9730 | movss   dword ptr [rsp+240h+var_1F8], xmm0
[HIT] .text:00007FF6BB0E9A6D | sub_7FF6BB0E9730 | movsd   qword ptr [rsp+240h+var_1F8+4], xmm1
[HIT] .text:00007FF6BB0E9A79 | sub_7FF6BB0E9730 | mov     dword ptr [rsp+240h+var_1F8+0Ch], eax
[HIT] .text:00007FF6BB0E9A7D | sub_7FF6BB0E9730 | mov     eax, dword ptr [rsp+240h+var_208]
[HIT] .text:00007FF6BB0E9A81 | sub_7FF6BB0E9730 | cmp     eax, dword ptr [rsp+240h+var_208+4]
[HIT] .text:00007FF6BB0E9A8C | sub_7FF6BB0E9730 | lea     r8, [rsp+240h+var_208+4]
[HIT] .text:00007FF6BB0E9A91 | sub_7FF6BB0E9730 | lea     rdx, [rsp+240h+var_210]
[HIT] .text:00007FF6BB0E9A9E | sub_7FF6BB0E9730 | mov     dword ptr [rsp+240h+var_208], ecx
[HIT] .text:00007FF6BB0E9AA8 | sub_7FF6BB0E9730 | mov     rax, [rsp+240h+var_210]
[HIT] .text:00007FF6BB0E9AAD | sub_7FF6BB0E9730 | movups  xmm0, [rsp+240h+var_208+8]
[HIT] .text:00007FF6BB0E9AB6 | sub_7FF6BB0E9730 | movsd   xmm1, qword ptr [rsp+240h+var_1F8+8]
[HIT] .text:00007FF6BB0E9ACA | sub_7FF6BB0E9730 | movss   dword ptr [rsp+240h+var_208+8], xmm0
[HIT] .text:00007FF6BB0E9AD8 | sub_7FF6BB0E9730 | movss   dword ptr [rsp+240h+var_208+0Ch], xmm1
[HIT] .text:00007FF6BB0E9AE6 | sub_7FF6BB0E9730 | movss   dword ptr [rsp+240h+var_1F8], xmm0
[HIT] .text:00007FF6BB0E9AF4 | sub_7FF6BB0E9730 | movsd   qword ptr [rsp+240h+var_1F8+4], xmm1
[HIT] .text:00007FF6BB0E9B00 | sub_7FF6BB0E9730 | mov     dword ptr [rsp+240h+var_1F8+0Ch], eax
[HIT] .text:00007FF6BB0E9B04 | sub_7FF6BB0E9730 | mov     eax, dword ptr [rsp+240h+var_208]
[HIT] .text:00007FF6BB0E9B08 | sub_7FF6BB0E9730 | cmp     eax, dword ptr [rsp+240h+var_208+4]
[HIT] .text:00007FF6BB0E9B13 | sub_7FF6BB0E9730 | lea     r8, [rsp+240h+var_208+4]
[HIT] .text:00007FF6BB0E9B18 | sub_7FF6BB0E9730 | lea     rdx, [rsp+240h+var_210]
[HIT] .text:00007FF6BB0E9B25 | sub_7FF6BB0E9730 | mov     dword ptr [rsp+240h+var_208], ecx
[HIT] .text:00007FF6BB0E9B2F | sub_7FF6BB0E9730 | mov     rax, [rsp+240h+var_210]
[HIT] .text:00007FF6BB0E9B34 | sub_7FF6BB0E9730 | movups  xmm0, [rsp+240h+var_208+8]
[HIT] .text:00007FF6BB0E9B3D | sub_7FF6BB0E9730 | movsd   xmm1, qword ptr [rsp+240h+var_1F8+8]
[HIT] .text:00007FF6BB0E9B51 | sub_7FF6BB0E9730 | movsd   qword ptr [rsp+240h+var_208+8], xmm0
[HIT] .text:00007FF6BB0E9B5D | sub_7FF6BB0E9730 | mov     dword ptr [rsp+240h+var_1F8], eax
[HIT] .text:00007FF6BB0E9B69 | sub_7FF6BB0E9730 | movsd   qword ptr [rsp+240h+var_1F8+4], xmm0
[HIT] .text:00007FF6BB0E9B75 | sub_7FF6BB0E9730 | mov     dword ptr [rsp+240h+var_1F8+0Ch], eax
[HIT] .text:00007FF6BB0E9B79 | sub_7FF6BB0E9730 | mov     eax, dword ptr [rsp+240h+var_208]
[HIT] .text:00007FF6BB0E9B7D | sub_7FF6BB0E9730 | cmp     eax, dword ptr [rsp+240h+var_208+4]
[HIT] .text:00007FF6BB0E9B88 | sub_7FF6BB0E9730 | lea     r8, [rsp+240h+var_208+4]
[HIT] .text:00007FF6BB0E9B8D | sub_7FF6BB0E9730 | lea     rdx, [rsp+240h+var_210]
[HIT] .text:00007FF6BB0E9B9A | sub_7FF6BB0E9730 | mov     dword ptr [rsp+240h+var_208], ecx
[HIT] .text:00007FF6BB0E9BA4 | sub_7FF6BB0E9730 | mov     rax, [rsp+240h+var_210]
[HIT] .text:00007FF6BB0E9BA9 | sub_7FF6BB0E9730 | movups  xmm0, [rsp+240h+var_208+8]
[HIT] .text:00007FF6BB0E9BB2 | sub_7FF6BB0E9730 | movsd   xmm1, qword ptr [rsp+240h+var_1F8+8]
[HIT] .text:00007FF6BB0E9BBE | sub_7FF6BB0E9730 | mov     [rsp+240h+var_220], r14
[HIT] .text:00007FF6BB0E9BC3 | sub_7FF6BB0E9730 | mov     [rsp+240h+var_218], r14
[HIT] .text:00007FF6BB0E9C35 | sub_7FF6BB0E9730 | lea     r8, [rsp+240h+var_218+4]
[HIT] .text:00007FF6BB0E9C3A | sub_7FF6BB0E9730 | lea     rdx, [rsp+240h+var_220]
[HIT] .text:00007FF6BB0E9C47 | sub_7FF6BB0E9730 | mov     dword ptr [rsp+240h+var_218], ecx
[HIT] .text:00007FF6BB0E9C52 | sub_7FF6BB0E9730 | add     rcx, [rsp+240h+var_220]
[HIT] .text:00007FF6BB0E9C7A | sub_7FF6BB0E9730 | movaps  [rsp+240h+var_1E8+8], xmm9
[HIT] .text:00007FF6BB0E9C8D | sub_7FF6BB0E9730 | movsd   qword ptr [rsp+240h+var_1E8+8], xmm0
[HIT] .text:00007FF6BB0E9C99 | sub_7FF6BB0E9730 | mov     [rsp+240h+var_1D8], eax
[HIT] .text:00007FF6BB0E9CD1 | sub_7FF6BB0E9730 | movss   [rsp+240h+var_1D4], xmm2
[HIT] .text:00007FF6BB0E9CD7 | sub_7FF6BB0E9730 | mov     eax, dword ptr [rsp+240h+var_218]
[HIT] .text:00007FF6BB0E9CDB | sub_7FF6BB0E9730 | cmp     eax, dword ptr [rsp+240h+var_218+4]
[HIT] .text:00007FF6BB0E9CE6 | sub_7FF6BB0E9730 | lea     r8, [rsp+240h+var_218+4]
[HIT] .text:00007FF6BB0E9CEB | sub_7FF6BB0E9730 | lea     rdx, [rsp+240h+var_220]
[HIT] .text:00007FF6BB0E9CF8 | sub_7FF6BB0E9730 | mov     dword ptr [rsp+240h+var_218], ecx
[HIT] .text:00007FF6BB0E9D02 | sub_7FF6BB0E9730 | add     rax, [rsp+240h+var_220]
[HIT] .text:00007FF6BB0E9D07 | sub_7FF6BB0E9730 | movaps  xmm0, [rsp+240h+var_1E8+8]
[HIT] .text:00007FF6BB0E9D18 | sub_7FF6BB0E9730 | movsd   qword ptr [rsp+240h+var_1E8+8], xmm1
[HIT] .text:00007FF6BB0E9D24 | sub_7FF6BB0E9730 | mov     [rsp+240h+var_1D8], eax
[HIT] .text:00007FF6BB0E9D60 | sub_7FF6BB0E9730 | movss   [rsp+240h+var_1D4], xmm2
[HIT] .text:00007FF6BB0E9D66 | sub_7FF6BB0E9730 | mov     eax, dword ptr [rsp+240h+var_218]
[HIT] .text:00007FF6BB0E9D6A | sub_7FF6BB0E9730 | cmp     eax, dword ptr [rsp+240h+var_218+4]
[HIT] .text:00007FF6BB0E9D75 | sub_7FF6BB0E9730 | lea     r8, [rsp+240h+var_218+4]
[HIT] .text:00007FF6BB0E9D7A | sub_7FF6BB0E9730 | lea     rdx, [rsp+240h+var_220]
[HIT] .text:00007FF6BB0E9D87 | sub_7FF6BB0E9730 | mov     dword ptr [rsp+240h+var_218], ecx
[HIT] .text:00007FF6BB0E9D91 | sub_7FF6BB0E9730 | add     rax, [rsp+240h+var_220]
[HIT] .text:00007FF6BB0E9D96 | sub_7FF6BB0E9730 | movaps  xmm0, [rsp+240h+var_1E8+8]
[HIT] .text:00007FF6BB0E9DA7 | sub_7FF6BB0E9730 | movss   dword ptr [rsp+240h+var_1E8+8], xmm1
[HIT] .text:00007FF6BB0E9DB5 | sub_7FF6BB0E9730 | movss   dword ptr [rsp+240h+var_1E8+0Ch], xmm0
