Address	Function	Instruction
.text:0000000146B13FE8	sub_146B13370	                lea     rax, aAaocplayercont_204 ; "AAoCPlayerController::ValidateDeployabl"...

.text:0000000146B14050	sub_146B13370	                lea     rax, aAaocplayercont_204 ; "AAoCPlayerController::ValidateDeployabl"...

.text:0000000146B14135	sub_146B13370	                lea     rax, aAaocplayercont_204 ; "AAoCPlayerController::ValidateDeployabl"...

.text:0000000146B14E50	sub_146B14620	                lea     rdx, off_14B908090 ; "AAoCPlayerController::ValidateInventory"...

.text:0000000146B1A57A	sub_146B19D40	                lea     rax, aAaocplayercont_205 ; "AAoCPlayerController::ClientPrintDialog"...

.text:0000000146B1A5E6	sub_146B19D40	                lea     rax, aAaocplayercont_205 ; "AAoCPlayerController::ClientPrintDialog"...

.text:0000000146B1A6D0	sub_146B19D40	                lea     rax, aAaocplayercont_205 ; "AAoCPlayerController::ClientPrintDialog"...

.text:0000000146B1F85B	sub_146B1F790	                lea     rdx, off_14B90FA78 ; "AAoCPlayerController::SetSpectator --- "...

.text:0000000146C14AD5	sub_146C14A40	                lea     rdx, off_14B92B660 ; "AAoCPlayerController::ServerStartIntera"...

.text:0000000146C22A8D	sub_146C22770	                lea     rdx, aAaocplayercont_206 ; "AAoCPlayerController::ServerDesummonMou"...

.rdata:000000014B701210		                dq offset aAaocplayercont_257 ; "AAoCPlayerController"

.rdata:000000014B7013F8		                text "UTF-16LE", 'AAoCPlayerController',0

.rdata:000000014B7C3F80		                db 'n\Private\AAoCPlayerController_Dialogue.cpp',0

.rdata:000000014B7C3FF0		aAaocplayercont_3 db 'AAoCPlayerController::OnRep_CurrentDialogueInstance',0

.rdata:000000014B7C4100		                db 'n\Private\AAoCPlayerController_NarrativeContent.cpp',0

.rdata:000000014B7C4178		aAaocplayercont db 'AAoCPlayerController::AbandonQuests',0

.rdata:000000014B7C4270		aAaocplayercont_4 db 'AAoCPlayerController::UpdateCurrentCommissionBoard',0

.rdata:000000014B7C4380		aAaocplayercont_2 db 'AAoCPlayerController::OnRep_CurrentCommissionBoard',0

.rdata:000000014B7C43F8		aAaocplayercont_1 db 'AAoCPlayerController::ConfigureExpressionContext',0

.rdata:000000014B7C45C0		aAaocplayercont_0 db 'AAoCPlayerController::ClientOpenCommissionTurnInWindow_Implementa'

.rdata:000000014B7CED20		                text "UTF-16LE", 'AAoCPlayerController::TryLogoutXClient, Disconnecti'

.rdata:000000014B7CF350		                text "UTF-16LE", 'AAoCPlayerController::OnXClientDisconnected, TryLog'

.rdata:000000014B7D6848		aAaocplayercont_9 db 'AAoCPlayerController::OpenNodeWindow',0

.rdata:000000014B7D6A10		aAaocplayercont_8 db 'AAoCPlayerController::ClientReceiveMarketplaceHeaders_Implementat'

.rdata:000000014B7D6B18		aAaocplayercont_7 db 'AAoCPlayerController::ClientHeadersUpToDate_Implementation',0

.rdata:000000014B7D8C38		                                        ; "AAoCPlayerController::GetRecipeCrafting"...

.rdata:000000014B7D8C60		                text "UTF-16LE", 'AAoCPlayerController::GetRecipeCraftingDuration(): '

.rdata:000000014B7D8E68		                                        ; "AAoCPlayerController::CreateCraftState:"...

.rdata:000000014B7D8E90		                text "UTF-16LE", 'AAoCPlayerController::CreateCraftState: Formula res'

.rdata:000000014B80A170		                text "UTF-16LE", 'AAoCPlayerController::FinishInitializingDeployableC'

.rdata:000000014B814BF8		                                        ; "AAoCPlayerController::GetSlotsAndCountF"...

.rdata:000000014B814C20		                text "UTF-16LE", 'AAoCPlayerController::GetSlotsAndCountForResources('

.rdata:000000014B8151D8		                                        ; "AAoCPlayerController::GetRecipeCrafting"...

.rdata:000000014B8151F8		                                        ; "AAoCPlayerController::PopulateRecipeLis"...

.rdata:000000014B815220		                text "UTF-16LE", 'AAoCPlayerController::PopulateRecipeLists(): Unable'

.rdata:000000014B8152E0		                                        ; "AAoCPlayerController::PopulateRecipeLis"...

.rdata:000000014B815300		                                        ; "AAoCPlayerController::PopulateRecipeLis"...

.rdata:000000014B869900		                text "UTF-16LE", 'lyCallback, AAoCPlayerController is null',0

.rdata:000000014B8FE190		                                        ; "AAoCPlayerController::OutputPlayerInfor"...

.rdata:000000014B8FE1B0		                text "UTF-16LE", 'AAoCPlayerController::OutputPlayerInformation - %s',0

.rdata:000000014B8FE3C0		                                        ; "AAoCPlayerController::BeginPlay(): %s -"...

.rdata:000000014B8FE3E0		                text "UTF-16LE", 'AAoCPlayerController::BeginPlay(): %s - SW: %d, Ptr'

.rdata:000000014B8FE468		                                        ; "AAoCPlayerController::BeginPlay-> Unabl"...

.rdata:000000014B8FE490		                text "UTF-16LE", 'AAoCPlayerController::BeginPlay-> Unable to find Wo'

.rdata:000000014B8FE5A0		                text "UTF-16LE", '&AAoCPlayerController::OnUpdateBaseCharacterAbiliti'

.rdata:000000014B8FE7A0		                text "UTF-16LE", '&AAoCPlayerController::OnPlayerLeftGroup',0

.rdata:000000014B8FE7F8		aAaocplayercont_17 db 'AAoCPlayerController::BeginPlay',0

.rdata:000000014B8FE840		                text "UTF-16LE", 'AAoCPlayerController::BeginPlay: Logging CaravanLau'

.rdata:000000014B8FE8D0		                text "UTF-16LE", '&AAoCPlayerController::OnPlayerInventoryUpdated_Ser'

.rdata:000000014B8FE940		                                        ; "AAoCPlayerController::OnPossess(%s %s):"...

.rdata:000000014B8FE960		                text "UTF-16LE", 'AAoCPlayerController::OnPossess(%s %s): %s - SW: %d'

.rdata:000000014B8FEA20		                                        ; "AAoCPlayerController::OnPossess(%s %s):"...

.rdata:000000014B8FEA40		                text "UTF-16LE", 'AAoCPlayerController::OnPossess(%s %s): %s - SW: %d'

.rdata:000000014B8FEB20		                                        ; "AAoCPlayerController::OnPossess(): OnTr"...

.rdata:000000014B8FEB40		                text "UTF-16LE", 'AAoCPlayerController::OnPossess(): OnTriggerAbility'

.rdata:000000014B8FEC00		                text "UTF-16LE", '&AAoCPlayerController::OnTriggerAbility',0

.rdata:000000014B8FEC50		                                        ; "AAoCPlayerController::OnUnPossess(%s %s"...

.rdata:000000014B8FEC70		                text "UTF-16LE", 'AAoCPlayerController::OnUnPossess(%s %s): %s - SW: '

.rdata:000000014B8FED38		                                        ; "AAoCPlayerController::OnUnPossess(%s %s"...

.rdata:000000014B8FED60		                text "UTF-16LE", 'AAoCPlayerController::OnUnPossess(%s %s): %s - SW: '

.rdata:000000014B8FEE40		                                        ; "AAoCPlayerController::RequestInitialize"...

.rdata:000000014B8FEE60		                text "UTF-16LE", 'AAoCPlayerController::RequestInitializeCharacter: C'

.rdata:000000014B8FEF70		aAaocplayercont_180 db 'AAoCPlayerController::ShowShop',0

.rdata:000000014B8FEF90		                text "UTF-16LE", 'AAoCPlayerController::ShowShop() world is null',0

.rdata:000000014B8FEFF0		                text "UTF-16LE", 'AAoCPlayerController::ShowShop() GI or GI->AoCICSCl'

.rdata:000000014B8FF080		                                        ; "AAoCPlayerController::EndPlay(%s %s): %"...

.rdata:000000014B8FF0A0		                text "UTF-16LE", 'AAoCPlayerController::EndPlay(%s %s): %s - SW: %d, '

.rdata:000000014B8FF148		                                        ; "AAoCPlayerController::EndPlay(%s %s): %"...

.rdata:000000014B8FF168		                                        ; "AAoCPlayerController::EndPlay(no pawn):"...

.rdata:000000014B8FF190		                text "UTF-16LE", 'AAoCPlayerController::EndPlay(no pawn): %s - SW: %d'

.rdata:000000014B8FF260		aAaocplayercont_190 db 'AAoCPlayerController::TickIdleTimeout',0

.rdata:000000014B8FF330		                                        ; "AAoCPlayerController::GetScreenLocation"...

.rdata:000000014B8FF350		                text "UTF-16LE", 'AAoCPlayerController::GetScreenLocationAndRadius():'

.rdata:000000014B8FF3E8		                                        ; "AAoCPlayerController::GetScreenLocation"...

.rdata:000000014B8FF410		                text "UTF-16LE", 'AAoCPlayerController::GetScreenLocationAndRadius():'

.rdata:000000014B8FF4A8		                                        ; "AAoCPlayerController::GetScreenLocation"...

.rdata:000000014B8FF4D0		                text "UTF-16LE", 'AAoCPlayerController::GetScreenLocationAndRadius():'

.rdata:000000014B8FF590		                                        ; "AAoCPlayerController::GetScreenLocation"...

.rdata:000000014B8FF5B0		                text "UTF-16LE", 'AAoCPlayerController::GetScreenLocationAndRadius():'

.rdata:000000014B8FF638		                                        ; "AAoCPlayerController::GetScreenLocation"...

.rdata:000000014B8FF658		                                        ; "AAoCPlayerController::GetScreenLocation"...

.rdata:000000014B8FF678		                                        ; "AAoCPlayerController::GetClickTargetUnd"...

.rdata:000000014B8FF6A0		                text "UTF-16LE", 'AAoCPlayerController::GetClickTargetUnderScreenLoca'

.rdata:000000014B8FF760		                                        ; "AAoCPlayerController::GetClickTargetUnd"...

.rdata:000000014B8FF780		                text "UTF-16LE", 'AAoCPlayerController::GetClickTargetUnderCursor(): '

.rdata:000000014B8FF848		                                        ; "AAoCPlayerController::GetClickTargetUnd"...

.rdata:000000014B8FF868		                                        ; "AAoCPlayerController::GetClickTargetUnd"...

.rdata:000000014B8FF8A0		                                        ; "AAoCPlayerController::GetCursorScreenLo"...

.rdata:000000014B8FF8C0		                text "UTF-16LE", 'AAoCPlayerController::GetCursorScreenLocation(): In'

.rdata:000000014B8FF950		                                        ; "AAoCPlayerController::GetCursorScreenLo"...

.rdata:000000014B8FF970		                text "UTF-16LE", 'AAoCPlayerController::GetCursorScreenLocation(): In'

.rdata:000000014B8FFA08		                                        ; "AAoCPlayerController::CleanUpTargetSlot"...

.rdata:000000014B8FFA30		                text "UTF-16LE", 'AAoCPlayerController::CleanUpTargetSlots(): Moved o'

.rdata:000000014B8FFAE8		                                        ; "AAoCPlayerController::CleanUpTargetSlot"...

.rdata:000000014B8FFB10		                text "UTF-16LE", 'AAoCPlayerController::CleanUpTargetSlots(): Moved d'

.rdata:000000014B8FFBC8		                                        ; "AAoCPlayerController::CleanUpTargetSlot"...

.rdata:000000014B8FFBF0		                text "UTF-16LE", 'AAoCPlayerController::CleanUpTargetSlots(): Cleared'

.rdata:000000014B8FFC88		                                        ; "AAoCPlayerController::CleanUpTargetSlot"...

.rdata:000000014B8FFCA8		                                        ; "AAoCPlayerController::CleanUpTargetSlot"...

.rdata:000000014B8FFCC8		                                        ; "AAoCPlayerController::ServerSetActionba"...

.rdata:000000014B8FFCF0		                text "UTF-16LE", 'AAoCPlayerController::ServerSetActionbarSlotUseData'

.rdata:000000014B900320		aAaocplayercont_131 db 'AAoCPlayerController::PlaceDeployable',0

.rdata:000000014B900AD0		aAaocplayercont_59 db 'AAoCPlayerController::ClientSpawnDeployableActor_Implementation',0

.rdata:000000014B900C28		aAaocplayercont_118 db 'AAoCPlayerController::IsInNodeDeployRadius',0

.rdata:000000014B900DE0		aAaocplayercont_117 db 'AAoCPlayerController::IsInDeployRadius',0

.rdata:000000014B900F20		aAaocplayercont_119 db 'AAoCPlayerController::LogDeployableNodeRadiusSizeError',0

.rdata:000000014B901160		aAaocplayercont_185 db 'AAoCPlayerController::SpawnDeployablePreviewActor',0

.rdata:000000014B901410		aAaocplayercont_204 db 'AAoCPlayerController::ValidateDeployableActorDataFromRecord',0

.rdata:000000014B901688		aAaocplayercont_164 db 'AAoCPlayerController::ServerPlaceDeployable_Implementation',0

.rdata:000000014B901988		aAaocplayercont_198 db 'AAoCPlayerController::TryPlaceDeployable',0

.rdata:000000014B901C38		aAaocplayercont_184 db 'AAoCPlayerController::SpawnDeployableActor',0

.rdata:000000014B901F30		aAaocplayercont_112 db 'AAoCPlayerController::HandlePlaceDeployableFailedToSpawn',0

.rdata:000000014B902160		aAaocplayercont_13 db 'AAoCPlayerController::AddDeployablePreview',0

.rdata:000000014B902360		aAaocplayercont_201 db 'AAoCPlayerController::UpdateDeployable',0

.rdata:000000014B902570		aAaocplayercont_99 db 'AAoCPlayerController::GetUpdatedDeployablePreviewLocationAndRotat'

.rdata:000000014B9025C0		                text "UTF-16LE", 'AAoCPlayerController::GetUpdatedDeployablePreviewLo'

.rdata:000000014B9026D0		aAaocplayercont_20 db 'AAoCPlayerController::CalculateDeployableBoundingBoxInLocalSpace',0

.rdata:000000014B9027B0		aAaocplayercont_161 db 'AAoCPlayerController::ServerHandleStateChangeFromDeployable_Imple'

.rdata:000000014B902950		aAaocplayercont_135 db 'AAoCPlayerController::ReportClassUse',0

.rdata:000000014B902A08		aAaocplayercont_144 db 'AAoCPlayerController::ServerAcceptConvertToRaid_Implementation',0

.rdata:000000014B902A50		                text "UTF-16LE", 'AAoCPlayerController::ServerAcceptConvertToRaid - R'

.rdata:000000014B902AF0		                text "UTF-16LE", 'AAoCPlayerController::ServerAcceptConvertToRaid - S'

.rdata:000000014B902B90		                text "UTF-16LE", 'AAoCPlayerController::ServerAcceptConvertToRaid - C'

.rdata:000000014B902CD0		aAaocplayercont_63 db 'AAoCPlayerController::ClientUpdateGroup_Implementation',0

.rdata:000000014B902D10		                text "UTF-16LE", 'AAoCPlayerController::ClientUpdateGroup - Social co'

.rdata:000000014B902DE0		                text "UTF-16LE", 'AAoCPlayerController::ClientUpdateGroup - Character'

.rdata:000000014B902EC8		aAaocplayercont_66 db 'AAoCPlayerController::ClientUpdatePartySettings_Implementation',0

.rdata:000000014B902F10		                text "UTF-16LE", 'AAoCPlayerController::ClientUpdatePartySettings - S'

.rdata:000000014B903020		aAaocplayercont_61 db 'AAoCPlayerController::ClientUpdateGroupSettings_Implementation',0

.rdata:000000014B903060		                text "UTF-16LE", 'AAoCPlayerController::ClientUpdateGroupSettings - S'

.rdata:000000014B903170		aAaocplayercont_68 db 'AAoCPlayerController::ClientUpdateRaidSettings_Implementation',0

.rdata:000000014B9031B0		                text "UTF-16LE", 'AAoCPlayerController::ClientUpdateRaidSettings - So'

.rdata:000000014B9032C0		aAaocplayercont_70 db 'AAoCPlayerController::ClientUpdateSquadSettings_Implementation',0

.rdata:000000014B903300		                text "UTF-16LE", 'AAoCPlayerController::ClientUpdateSquadSettings - S'

.rdata:000000014B903548		aAaocplayercont_150 db 'AAoCPlayerController::ServerCloseWarehouse_Implementation',0

.rdata:000000014B903620		aAaocplayercont_149 db 'AAoCPlayerController::ServerCloseCaravansary_Implementation',0

.rdata:000000014B903660		                text "UTF-16LE", 'AAoCPlayerController::ServerCloseCaravansary - Play'

.rdata:000000014B903738		aAaocplayercont_166 db 'AAoCPlayerController::ServerSetTaxOverride_Implementation',0

.rdata:000000014B903878		aAaocplayercont_159 db 'AAoCPlayerController::ServerGetNodeTaxTable_Implementation',0

.rdata:000000014B9038C0		                text "UTF-16LE", 'AAoCPlayerController::ServerGetNodeTaxTable - Node '

.rdata:000000014B903B80		aAaocplayercont_167 db 'AAoCPlayerController::ServerShowMayorCitizens_Implementation',0

.rdata:000000014B903CD8		aAaocplayercont_168 db 'AAoCPlayerController::ServerShowMayorInventory_Implementation',0

.rdata:000000014B903F10		                                        ; "AAoCPlayerController::TabTarget(): Inva"...

.rdata:000000014B903F30		                text "UTF-16LE", 'AAoCPlayerController::TabTarget(): Invalid index %d'

.rdata:000000014B904110		                text "UTF-16LE", 'AAoCPlayerController - No valid pawn',0

.rdata:000000014B904160		                text "UTF-16LE", 'AAoCPlayerController - Teleport is still in progres'

.rdata:000000014B9042F0		aAaocplayercont_26 db 'AAoCPlayerController::ClientOpenRewardSelection_Implementation',0

.rdata:000000014B904410		aAaocplayercont_160 db 'AAoCPlayerController::ServerGetTaxDetails_Implementation',0

.rdata:000000014B9044E0		aAaocplayercont_32 db 'AAoCPlayerController::ClientReceiveTaxDetails_Implementation',0

.rdata:000000014B9045A0		                text "UTF-16LE", 'AAoCPlayerController::ClientReceiveTaxDetails',0

.rdata:000000014B904620		aAaocplayercont_116 db 'AAoCPlayerController::HandleTaxes',0

.rdata:000000014B904660		                text "UTF-16LE", 'AAoCPlayerController::HandleTaxes - Evaluated to a '

.rdata:000000014B905168		aAaocplayercont_82 db 'AAoCPlayerController::GetDeconstructionReturnedItems',0

.rdata:000000014B9051A0		                text "UTF-16LE", 'AAoCPlayerController::GetDeconstructionReturnedItem'

.rdata:000000014B905240		                text "UTF-16LE", 'AAoCPlayerController::GetDeconstructionReturnedItem'

.rdata:000000014B9052E0		                text "UTF-16LE", 'AAoCPlayerController::GetDeconstructionReturnedItem'

.rdata:000000014B9053A0		                text "UTF-16LE", 'AAoCPlayerController::GetDeconstructionReturnedItem'

.rdata:000000014B9054E0		                text "UTF-16LE", 'AAoCPlayerController::GetDeconstructionReturnedItem'

.rdata:000000014B9055E0		                text "UTF-16LE", 'AAoCPlayerController::GetDeconstructionReturnedItem'

.rdata:000000014B9056F0		                text "UTF-16LE", 'AAoCPlayerController::GetDeconstructionReturnedItem'

.rdata:000000014B9057F0		                text "UTF-16LE", 'AAoCPlayerController::GetDeconstructionReturnedItem'

.rdata:000000014B905900		                text "UTF-16LE", 'AAoCPlayerController::GetDeconstructionReturnedItem'

.rdata:000000014B9059E0		                text "UTF-16LE", 'AAoCPlayerController::GetDeconstructionReturnedItem'

.rdata:000000014B905AC0		                text "UTF-16LE", 'AAoCPlayerController::GetDeconstructionReturnedItem'

.rdata:000000014B905C10		                text "UTF-16LE", 'AAoCPlayerController::GetDeconstructionReturnedItem'

.rdata:000000014B905D60		                text "UTF-16LE", 'AAoCPlayerController::GetDeconstructionReturnedItem'

.rdata:000000014B905F28		aAaocplayercont_72 db 'AAoCPlayerController::DeconstructItem',0

.rdata:000000014B905F50		                text "UTF-16LE", 'AAoCPlayerController::DeconstructItem found an inva'

.rdata:000000014B906000		                text "UTF-16LE", 'AAoCPlayerController::DeconstructItem found an inva'

.rdata:000000014B9060B0		                text "UTF-16LE", 'AAoCPlayerController::DeconstructItem found a gathe'

.rdata:000000014B9061B0		                text "UTF-16LE", 'AAoCPlayerController::DeconstructItem - Failed to g'

.rdata:000000014B906250		                text "UTF-16LE", 'AAoCPlayerController::DeconstructItem - Failed to f'

.rdata:000000014B906348		aAaocplayercont_186 db 'AAoCPlayerController::TemperItem',0

.rdata:000000014B906370		                text "UTF-16LE", 'AAoCPlayerController::TemperItem a tempering operat'

.rdata:000000014B9064E0		                text "UTF-16LE", 'AAoCPlayerController::TemperItem a tempering operat'

.rdata:000000014B906660		aAaocplayercont_183 db 'AAoCPlayerController::SocketGem',0

.rdata:000000014B906680		                text "UTF-16LE", 'AAoCPlayerController::SocketGem failed to socket a '

.rdata:000000014B9068A8		aAaocplayercont_178 db 'AAoCPlayerController::ShowTutorialMessage',0

.rdata:000000014B906C48		aAaocplayercont_142 db 'AAoCPlayerController::SendClientChatMessage',0

.rdata:000000014B906E78		                                        ; "AAoCPlayerController::OnPossession(): O"...

.rdata:000000014B906EA0		                text "UTF-16LE", 'AAoCPlayerController::OnPossession(): OnTriggerAbil'

.rdata:000000014B906FB8		aAaocplayercont_14 db 'AAoCPlayerController::BeginEACSession',0

.rdata:000000014B907070		                text "UTF-16LE", '&AAoCPlayerController::SendMessageToEACServer',0

.rdata:000000014B907170		                                        ; "AAoCPlayerController::HandleAttachmentI"...

.rdata:000000014B907190		                text "UTF-16LE", 'AAoCPlayerController::HandleAttachmentInteraction()'

.rdata:000000014B907248		aAaocplayercont_100 db 'AAoCPlayerController::HandleAttachmentInteraction',0

.rdata:000000014B907280		                text "UTF-16LE", 'AAoCPlayerController::HandleAttachmentInteraction i'

.rdata:000000014B907300		                text "UTF-16LE", 'AAoCPlayerController::HandleAttachmentInteraction()'

.rdata:000000014B9073A0		                text "UTF-16LE", 'AAoCPlayerController::HandleAttachmentInteraction()'

.rdata:000000014B907460		                text "UTF-16LE", 'AAoCPlayerController::HandleAttachmentInteraction()'

.rdata:000000014B907540		                text "UTF-16LE", 'AAoCPlayerController::HandleAttachmentInteraction()'

.rdata:000000014B9075F0		                text "UTF-16LE", 'AAoCPlayerController::HandleAttachmentInteraction()'

.rdata:000000014B907710		aAaocplayercont_157 db 'AAoCPlayerController::ServerDismountInteraction_Implementation',0

.rdata:000000014B907750		                text "UTF-16LE", 'AAoCPlayerController::ServerDismountInteraction - A'

.rdata:000000014B9079C8		aAaocplayercont_113 db 'AAoCPlayerController::HandlePossessionInteraction',0

.rdata:000000014B907A20		                text "UTF-16LE", 'AAoCPlayerController::HandlePossessionInteraction i'

.rdata:000000014B908090		                                        ; "AAoCPlayerController::ValidateInventory"...

.rdata:000000014B9080B0		                text "UTF-16LE", 'AAoCPlayerController::ValidateInventorySpaceInConta'

.rdata:000000014B908168		                                        ; "AAoCPlayerController::ServerUpdateTrade"...

.rdata:000000014B908190		                text "UTF-16LE", 'AAoCPlayerController::ServerUpdateTradeItems: Item '

.rdata:000000014B908350		aAaocplayercont_30 db 'AAoCPlayerController::ClientReceiveStorageEvent_Implementation',0

.rdata:000000014B9084C0		aAaocplayercont_31 db 'AAoCPlayerController::ClientReceiveStoragePayload_Implementation',0

.rdata:000000014B9085F0		aAaocplayercont_203 db 'AAoCPlayerController::UpdatePendingStorageTransaction',0

.rdata:000000014B908630		                text "UTF-16LE", 'AAoCPlayerController::UpdatePendingStorageTransacti'

.rdata:000000014B9086D8		                                        ; "AAoCPlayerController::CancelPendingStor"...

.rdata:000000014B908700		                text "UTF-16LE", 'AAoCPlayerController::CancelPendingStorageEventTran'

.rdata:000000014B908830		aAaocplayercont_165 db 'AAoCPlayerController::ServerRequestLootStorageEvent_Implementatio'

.rdata:000000014B908980		aAaocplayercont_126 db 'AAoCPlayerController::OnOutOfAuthorityBounds',0

.rdata:000000014B9089C0		                text "UTF-16LE", 'AAoCPlayerController::OnOutOfAuthorityBounds - Does'

.rdata:000000014B908A80		                text "UTF-16LE", 'AAoCPlayerController::OnOutOfAuthorityBounds - Play'

.rdata:000000014B908B50		                text "UTF-16LE", 'AAoCPlayerController::OnOutOfAuthorityBounds - No p'

.rdata:000000014B908DE0		aAaocplayercont_107 db 'AAoCPlayerController::HandleMountSummon',0

.rdata:000000014B908E10		                text "UTF-16LE", 'AAoCPlayerController::HandleMountSummon - PlayerCha'

.rdata:000000014B908EA0		                text "UTF-16LE", 'AAoCPlayerController::HandleMountSummon - MountClas'

.rdata:000000014B908F40		                text "UTF-16LE", 'AAoCPlayerController::ServerSummonMount_Implementat'

.rdata:000000014B9090B0		                text "UTF-16LE", 'AAoCPlayerController::ServerSummonMount_Implementat'

.rdata:000000014B909218		aAaocplayercont_169 db 'AAoCPlayerController::ServerSummonMount_Implementation',0

.rdata:000000014B9092A0		                text "UTF-16LE", 'AAoCPlayerController::ServerSummonMount_Implementat'

.rdata:000000014B909650		aAaocplayercont_155 db 'AAoCPlayerController::ServerDesummonMount_Implementation',0

.rdata:000000014B909690		                text "UTF-16LE", 'AAoCPlayerController::ServerDesummonMount_Implement'

.rdata:000000014B909798		aAaocplayercont_78 db 'AAoCPlayerController::DesummonVehicleServer',0

.rdata:000000014B909868		aAaocplayercont_162 db 'AAoCPlayerController::ServerIgnoreList_Implementation',0

.rdata:000000014B909998		aAaocplayercont_163 db 'AAoCPlayerController::ServerIgnoreRemove_Implementation',0

.rdata:000000014B909D30		                                        ; "AAoCPlayerController::InterServerTryGra"...

.rdata:000000014B909D50		                text "UTF-16LE", 'AAoCPlayerController::InterServerTryGrantStaticFoli'

.rdata:000000014B909E90		                                        ; "AAoCPlayerController::InterServerTryGra"...

.rdata:000000014B909EB0		                text "UTF-16LE", 'AAoCPlayerController::InterServerTryGrantFoliageRew'

.rdata:000000014B909FD0		                                        ; "AAoCPlayerController::TryGrantRewardTab"...

.rdata:000000014B909FF0		                text "UTF-16LE", 'AAoCPlayerController::TryGrantRewardTable - Control'

.rdata:000000014B90A210		aAaocplayercont_71 db 'AAoCPlayerController::DebugGuildStorage',0

.rdata:000000014B90A238		aAaocplayercont_25 db 'AAoCPlayerController::ClientOpenGuildWarehouse_Implementation',0

.rdata:000000014B90A298		aAaocplayercont_124 db 'AAoCPlayerController::OnLevelChanged',0

.rdata:000000014B90A378		aAaocplayercont_189 db 'AAoCPlayerController::TickPendingLootItems',0

.rdata:000000014B90A3A8		                                        ; "AAoCPlayerController::ShowBugReportWind"...

.rdata:000000014B90A3D0		                text "UTF-16LE", 'AAoCPlayerController::ShowBugReportWindow(): Toggli'

.rdata:000000014B90A460		                                        ; "AAoCPlayerController::SubmitBugReport()"...

.rdata:000000014B90A480		                text "UTF-16LE", 'AAoCPlayerController::SubmitBugReport(): Telling th'

.rdata:000000014B90A528		                                        ; "AAoCPlayerController::ServerCompileSubm"...

.rdata:000000014B90A550		                text "UTF-16LE", 'AAoCPlayerController::ServerCompileSubmitBugReport('

.rdata:000000014B90A640		                                        ; "AAoCPlayerController::ClientsideSubmitB"...

.rdata:000000014B90A660		                text "UTF-16LE", 'AAoCPlayerController::ClientsideSubmitBugReport(): '

.rdata:000000014B90A710		                                        ; "AAoCPlayerController::ClientsideSubmitB"...

.rdata:000000014B90A730		                text "UTF-16LE", 'AAoCPlayerController::ClientsideSubmitBugReport(): '

.rdata:000000014B90A7E0		                                        ; "AAoCPlayerController::ClientsideSubmitB"...

.rdata:000000014B90A800		                text "UTF-16LE", 'AAoCPlayerController::ClientsideSubmitBugReport(): '

.rdata:000000014B90A8C0		                                        ; "AAoCPlayerController::ClientsideSubmitB"...

.rdata:000000014B90A8E0		                text "UTF-16LE", 'AAoCPlayerController::ClientsideSubmitBugReport(): '

.rdata:000000014B90AC10		                text "UTF-16LE", 'AAoCPlayerController::GetPlayerViewPoint: out_Locat'

.rdata:000000014B90ACA0		                text "UTF-16LE", 'AAoCPlayerController::GetPlayerViewPoint: out_Rotat'

.rdata:000000014B90ADD0		aAaocplayercont_200 db 'AAoCPlayerController::UpdateActionMappings',0

.rdata:000000014B90AE20		aAaocplayercont_172 db 'AAoCPlayerController::SetupInputComponent',0

.rdata:000000014B90B060		aAaocplayercont_129 db 'AAoCPlayerController::OnPromotion',0

.rdata:000000014B90B090		                text "UTF-16LE", 'AAoCPlayerController::OnPromotion: Logging CaravanL'

.rdata:000000014B90B140		                text "UTF-16LE", '&AAoCPlayerController::SendMessageToEACClientNotifi'

.rdata:000000014B90B1B8		aAaocplayercont_122 db 'AAoCPlayerController::OnDemotion',0

.rdata:000000014B90B1E0		                text "UTF-16LE", 'AAoCPlayerController::OnDemotion: Logging CaravanLa'

.rdata:000000014B90B298		aAaocplayercont_141 db 'AAoCPlayerController::RequestNodeSummary',0

.rdata:000000014B90B348		aAaocplayercont_137 db 'AAoCPlayerController::RequestCitizenshipWindowData',0

.rdata:000000014B90B3A0		aAaocplayercont_139 db 'AAoCPlayerController::RequestNodeBuyOrderData',0

.rdata:000000014B90B3F0		aAaocplayercont_140 db 'AAoCPlayerController::RequestNodeStabledVehicleData',0

.rdata:000000014B90B428		aAaocplayercont_136 db 'AAoCPlayerController::RequestActiveWars',0

.rdata:000000014B90B470		aAaocplayercont_134 db 'AAoCPlayerController::ReceiveRequestedActiveWars',0

.rdata:000000014B90B528		                                        ; "AAoCPlayerController::PromptResurrect_S"...

.rdata:000000014B90B550		                text "UTF-16LE", 'AAoCPlayerController::PromptResurrect_Server(): Inv'

.rdata:000000014B90B608		aAaocplayercont_133 db 'AAoCPlayerController::PromptResurrect_Server',0

.rdata:000000014B90B6E0		                text "UTF-16LE", 'AAoCPlayerController::ClientPromptResurrect_Impleme'

.rdata:000000014B90B7A8		aAaocplayercont_28 db 'AAoCPlayerController::ClientPromptResurrect_Implementation',0

